rut,Conocer,Comprender,Aplicar,Analizar,Evaluar,Crear
42504556585e5f5a,0.7629399585921325,0.7603174603174603,1.0,0.6510989010989012,0.9166666666666665,1.0
425045565a5f5a5c,0.8025362318840581,0.7882678219216681,1.0,0.7724358974358976,0.856060606060606,1.0
425045565d595956,0.7815873015873015,0.6380647130647131,0.75,0.6697191697191697,0.9027777777777778,1.0
425045565e5f5c5e,0.7040692640692641,0.735520652187319,1.0,0.6858379715522573,0.7222222222222222,0.8333333333333333
42504557525a5159,0.857012987012987,0.8468815135481804,1.0,0.7982374768089054,0.9375,1.0
42504557535d5c58,0.7047186147186147,0.5514115514115514,0.75,0.6989022881880025,0.7083333333333334,0.8333333333333333
4250455758575d56,0.7358178053830228,0.7836309523809524,0.75,0.7505494505494507,0.7424242424242423,1.0
425045575c5e5b5a,0.5367532467532468,0.3954471454471454,0.5,0.43467841682127395,0.6111111111111112,0.5
425045575d5a5c5a,0.7500432900432901,0.7282316448983116,1.0,0.7262677798392085,0.7430555555555555,0.6666666666666666
425045575f5958,1.0,0.9242424242424242,1.0,1.0,1.0,
425045575f5a5e5e,0.7824242424242425,0.6875670995670994,1.0,0.6888528138528137,0.8819444444444445,0.8333333333333333
42504558585b5d5b,0.8418737060041408,0.8256022823330517,0.75,0.7458791208791209,0.9393939393939393,0.6666666666666666
42504559525e5c59,0.5746666666666667,0.573076923076923,0.8333333333333333,0.48333333333333334,0.6230769230769231,0.5
42504559525f585d,0.6940259740259741,0.5893335060001726,0.75,0.5964749536178108,0.8055555555555557,0.8333333333333333
425045595c5e5c59,0.8051515151515151,0.8484817651484319,0.75,0.7472943722943722,0.8333333333333334,0.6666666666666666
425045595d5a5a5f,0.7847222222222223,0.7175,0.0,0.675,1.0,0.8333333333333333
42504650535f5f5f,0.7043290043290042,0.6248874582207914,0.5,0.6922541743970315,0.7430555555555555,1.0
42504650585f5957,0.6700432900432901,0.6891935225268558,0.5,0.6667439703153989,0.6458333333333334,0.16666666666666666
42504650595b5e5a,0.8541666666666666,0.8091666666666667,1.0,0.7583333333333333,1.0,0.8333333333333333
425046505a5b5c5b,0.7278354978354978,0.7006142006142007,0.75,0.6270871985157699,0.8402777777777778,0.8333333333333333
425046505d5a595f,0.5862337662337662,0.5130980130980131,1.0,0.4635126777983921,0.736111111111111,0.8333333333333333
425046505e5c5857,0.7890909090909091,0.8298799965466633,1.0,0.7543290043290043,0.8194444444444443,0.8333333333333333
42504651535b5859,0.8197402597402598,0.7925284591951259,1.0,0.713821892393321,0.9305555555555555,0.8333333333333333
425046515a5d505a,0.7198593073593074,0.790494227994228,0.5,0.7179260133805588,0.75,1.0
425046515f5d5b58,0.41562950937950943,0.34896513742667595,0.5,0.2779839208410637,0.5833333333333333,0.6666666666666666
4250465252575a5a,0.7430735930735931,0.5668806502139836,0.5,0.6364409400123686,0.8888888888888888,1.0
4250465252585157,0.49885361552028223,0.4174242424242425,0.3333333333333333,0.39444444444444443,0.5989795918367348,0.611111111111111
42504652585a585e,0.6365367965367966,0.6379885546552214,0.25,0.5711966604823748,0.6875,0.6666666666666666
42504652585f585d,0.6954978354978354,0.5926567259900594,0.25,0.5812461348175634,0.826388888888889,0.8333333333333333
425046525b585957,0.7337229437229437,0.7230917230917231,1.0,0.7566481137909709,0.7013888888888888,0.3333333333333333
42504653535f5058,0.39443542568542567,0.43721342759804294,0.5,0.3428416821273964,0.4848484848484848,0.3333333333333333
42504653585c5057,0.6832034632034631,0.5507208840542174,1.0,0.5533395176252319,0.8333333333333334,0.8333333333333333
425046535b5e5e5f,0.7855844155844156,0.6227599560932894,0.75,0.6706864564007422,0.8819444444444445,0.6666666666666666
42504654525c5b59,0.6373593073593073,0.6305422972089642,0.25,0.6143320964749536,0.6666666666666666,0.8333333333333333
42504654525f5958,0.6096153846153846,0.592948717948718,1.0,0.4444444444444444,0.655952380952381,0.0
42504654585a5e56,0.6597222222222222,0.7258333333333333,0.0,0.525,1.0,0.8333333333333333
42504654585e5c5e,0.6387163561076605,0.6082857142857143,1.0,0.6061507936507936,0.6742424242424242,
425046545a565b5a,0.8073160173160173,0.8542167708834376,0.75,0.79282622139765,0.8402777777777777,1.0
425046545a595856,0.6535497835497835,0.6541483208149875,1.0,0.5480055658627088,0.7777777777777777,0.8333333333333333
425046545e5b5e5e,0.3915824915824916,0.28400543900543895,0.5,0.33162878787878786,0.4805555555555556,0.75
425046555d5e5b5a,0.6696649029982362,0.6256530825496341,1.0,0.6977777777777777,0.686734693877551,0.8333333333333334
425046555e56515c,0.8782016594516594,0.8743839493839494,1.0,0.8566790352504637,0.8863636363636364,0.8333333333333333
4250465652585857,0.5188034188034187,0.5341130604288499,1.0,0.42592592592592593,0.5428571428571428,0.16666666666666666
4250465652595858,0.7840909090909091,0.8702153110047848,1.0,0.75,0.8035714285714286,0.75
4250465652595f5b,0.7201904761904763,0.7142857142857143,1.0,0.738095238095238,0.7384615384615384,0.8888888888888888
42504656525c5a57,0.5861904761904762,0.5038484848484849,0.5,0.47307692307692306,0.7265306122448979,0.8888888888888888
42504656525d5856,0.7425044091710759,0.7733542319749216,1.0,0.8,0.6819727891156463,0.8333333333333334
42504656525e515a,0.7927689594356261,0.7478056426332288,1.0,0.8222222222222222,0.7551020408163265,0.8333333333333334
42504656525e5a57,0.7206349206349207,0.6624085684430512,1.0,0.62,0.8326530612244899,0.6666666666666666
42504656525f5857,0.6875,0.8125,1.0,0.75,0.6428571428571429,
42504656525f5c56,0.8060439560439563,0.8315843621399177,1.0,0.8428571428571427,0.7731292517006804,0.8888888888888888
42504656525f5c5b,0.5374779541446209,0.47314524555903875,0.8333333333333333,0.4788888888888889,0.5472789115646257,0.27777777777777773
42504656525f5d5e,0.7816578483245151,0.8322622779519333,0.5,0.8088888888888889,0.7598639455782312,0.7222222222222222
425046565d575a5c,0.8512820512820513,0.8567901234567903,1.0,0.7476190476190476,0.9523809523809524,0.8888888888888888
425046565d575f5a,0.9166666666666666,0.9444444444444443,,0.9166666666666666,1.0,1.0
425046565d575f5c,0.4066137566137567,0.34150992685475445,0.8333333333333333,0.39222222222222225,0.3639455782312925,0.0
425046565d585d5b,0.7109347442680777,0.5693312434691745,1.0,0.6222222222222223,0.7282312925170069,0.4444444444444444
42504657525e5056,0.8381834215167548,0.8290752351097178,0.5,0.8388888888888888,0.8605442176870748,0.8333333333333334
42504657525e5158,0.8121645021645021,0.7822578655911988,0.75,0.7538651824366109,0.8402777777777778,0.6666666666666666
425046575b585057,0.2222222222222222,0.3433333333333333,1.0,0.2,0.5,0.3333333333333333
425046575c5a5e5f,0.6277777777777778,0.5344017094017095,0.75,0.4829059829059829,0.7847222222222222,1.0
425046575d5d585b,0.7793939393939394,0.8129308962642295,0.75,0.7251082251082251,0.861111111111111,1.0
425046575d5d5b56,0.9444444444444444,0.75,,0.875,1.0,
4250465859565e5f,0.7548484848484849,0.7788076121409455,0.75,0.6991341991341992,0.8402777777777777,1.0
425046585b5c5d56,0.6798701298701298,0.6893384393384394,1.0,0.6009585652442795,0.7708333333333334,0.8333333333333333
4250465953565a57,0.7748677248677248,0.8770376175548591,0.5,0.8033333333333333,0.7765306122448979,0.8333333333333334
4250465953565f59,0.7549019607843137,0.5882352941176471,1.0,0.75,0.7592592592592593,
4250465953575c5e,0.7,0.5,,0.25,1.0,
425046595b56585f,0.7052813852813853,0.6555820722487389,1.0,0.622526283240569,0.7986111111111112,0.8333333333333333
425046595c57585a,0.9140786749482402,0.8919642857142859,1.0,0.8864468864468864,0.9242424242424242,0.6666666666666666
425046595e595158,0.7611111111111111,0.6599999999999999,,0.775,0.75,
42504750525e5a5b,0.869090909090909,0.8241141574474908,0.75,0.8317099567099566,0.8958333333333334,0.8333333333333333
425047505b5c5c59,0.7040259740259739,0.6667314167314168,1.0,0.6619511440940011,0.7777777777777777,1.0
425047505c5f515f,0.8397435897435899,0.7404761904761904,1.0,0.7685185185185186,0.9333333333333332,0.6666666666666666
425047505d565b5c,0.6813932980599646,0.7075235109717868,1.0,0.7144444444444443,0.6676870748299321,0.7222222222222222
425047505d5c5a5e,0.5613419913419913,0.6291763791763791,0.75,0.5559678416821273,0.548611111111111,0.16666666666666666
425047505e5c5f5c,0.672463768115942,0.4508333333333333,1.0,0.4966666666666667,0.8214285714285714,0.5
42504751525d595a,0.6666666666666666,0.619047619047619,,0.5555555555555555,1.0,1.0
425047515856595f,0.7971014492753623,0.8365384615384616,1.0,0.7435897435897435,0.8484848484848484,0.6666666666666666
4250475159565e59,0.5148899711399713,0.5083854417187751,0.5,0.5449134199134199,0.46349206349206346,0.27777777777777773
425047515b58515a,0.792063492063492,0.8083943833943834,1.0,0.8116605616605616,0.7708333333333334,1.0
425047515c5d5d5f,0.6753246753246752,0.6064614397947731,0.5,0.6287878787878788,0.7559523809523809,0.7222222222222222
425047515d575059,0.5641991341991343,0.5541865541865543,0.75,0.5313079777365493,0.611111111111111,0.8333333333333333
425047515e5f5c57,0.8706493506493507,0.8128383961717296,0.75,0.8463976499690785,0.9097222222222222,1.0
425047515f565c59,0.7712121212121212,0.6158964492297825,0.75,0.6926406926406926,0.8819444444444445,1.0
425047515f5b5b5a,0.7668430335097002,0.8175548589341693,0.6666666666666666,0.8088888888888889,0.7074829931972788,0.611111111111111
4250475258585e5e,0.6731040564373899,0.679362591431557,1.0,0.6366666666666667,0.7588435374149659,1.0
425047525a5a5e5d,0.684025974025974,0.6102940269606937,0.75,0.6619511440940011,0.7361111111111112,0.5
425047525d5f5859,0.8637566137566138,0.8268025078369906,0.3333333333333333,0.8722222222222221,0.8503401360544217,0.7222222222222222
425047525e5b505a,0.6803896103896104,0.6662473329139996,1.0,0.6435528756957327,0.7222222222222222,0.3333333333333333
425047525e5b5956,0.6937062937062937,0.7396270396270397,0.8333333333333333,0.7668831168831168,0.6642857142857144,1.0
425047525f5d5e56,0.6239858906525574,0.6394200626959248,1.0,0.5000000000000001,0.7510204081632654,0.5555555555555555
425047535256585d,1.0,1.0,,1.0,1.0,
4250475358585a5e,0.7064069264069264,0.7868304534971201,1.0,0.7257266542980829,0.6527777777777778,0.6666666666666666
425047535a565158,0.7683333333333333,0.757716049382716,1.0,0.6874999999999999,0.8541666666666666,0.8333333333333333
425047535a56595c,0.8900432900432901,0.8435484268817602,1.0,0.8810296846011132,0.9097222222222222,1.0
425047535a5a5857,0.56995670995671,0.5985896819230153,0.0,0.49992269635126785,0.6597222222222222,0.8333333333333333
425047535d5f5058,0.6677038239538239,0.6571633494710417,1.0,0.6922541743970315,0.606060606060606,0.6666666666666666
425047545357585a,0.7163139329805998,0.7563479623824453,1.0,0.7033333333333334,0.7231292517006802,0.611111111111111
42504754585b5c5c,0.7986772486772488,0.7052246603970741,0.5,0.8055555555555555,0.8200680272108843,1.0
425047545f5c5e58,0.566225749559083,0.5274294670846394,0.8333333333333333,0.5144444444444445,0.576530612244898,0.16666666666666666
4250475553565a5f,0.19444444444444442,0.6944444444444443,,0.25,0.16666666666666666,
425047555a5e5059,0.4519191919191919,0.477245670995671,1.0,0.4362121212121212,0.5138888888888888,0.8333333333333333
425047555e5c585c,0.6860805860805861,0.5645061728395061,1.0,0.5571428571428572,0.764625850340136,0.2222222222222222
4250475659585a58,0.825925925925926,0.8275862068965516,1.0,0.7999999999999999,0.8785714285714287,1.0
425047565d5a5a56,0.6874542124542125,0.6560876623376624,1.0,0.7273809523809524,0.6921768707482993,0.6666666666666666
425047565e575b58,0.6474358974358974,0.7033333333333334,1.0,0.7129629629629629,0.6,1.0
425047565e5d5e57,0.7427689594356262,0.6399947753396029,1.0,0.7255555555555555,0.7146258503401359,0.4444444444444444
4250475758575e5c,0.7542328042328044,0.6917711598746081,0.5,0.75,0.7581632653061224,0.8333333333333334
425047575858505d,0.6904761904761905,0.5692380952380952,1.0,0.6254578754578755,0.75,0.75
425047575959505e,0.8076923076923077,0.7526315789473684,0.75,0.7727272727272727,1.0,
4250475759595b57,0.9509803921568628,0.9509803921568628,1.0,0.9583333333333334,0.9444444444444444,
4250475853595f59,0.8156966490299824,0.7989550679205852,1.0,0.8555555555555555,0.7993197278911562,1.0
425047585b5c5a56,0.628395061728395,0.5452194357366771,1.0,0.5755555555555555,0.7142857142857142,0.8888888888888888
42504759535a5e5e,0.7690476190476191,0.7167189132706374,1.0,0.7611111111111111,0.7510204081632653,0.7222222222222222
42504759595d5e59,0.7549382716049381,0.6808254963427377,1.0,0.6388888888888888,0.9142857142857144,1.0
425047595d5f5958,0.5833333333333333,0.7222222222222222,,0.8333333333333333,0.0,0.5
425047595e5a585d,0.75,0.375,,1.0,0.6666666666666666,
42504850585f515d,0.723992673992674,0.690909090909091,1.0,0.6666666666666666,0.7493197278911564,0.6666666666666666
42504850595a5f57,0.7049382716049384,0.616483803552769,1.0,0.6866666666666668,0.6833333333333333,0.27777777777777773
425048505b5b5e5d,0.911522633744856,0.8467432950191571,1.0,0.874074074074074,0.9285714285714286,0.8333333333333334
425048505c5d5059,0.7835648148148149,0.8561868686868688,1.0,0.8308080808080807,0.738095238095238,0.3333333333333333
425048505d575a5d,0.35789473684210527,0.3281512605042016,1.0,0.26666666666666666,0.4166666666666667,0.16666666666666666
425048515358505a,0.827689594356261,0.7986154649947752,0.5,0.7977777777777778,0.8843537414965985,1.0
42504851585e5c57,0.8998412698412699,0.8516161616161615,1.0,0.8440170940170939,0.965986394557823,1.0
425048515a595c5d,0.6643738977072311,0.6000783699059561,1.0,0.6288888888888889,0.6789115646258502,0.5
425048515d595c5c,0.6385361552028217,0.5668495297805642,0.5,0.6922222222222221,0.6088435374149661,0.7222222222222222
425048515d5b5d5e,0.9444444444444445,0.5277777777777778,,1.0,0.9166666666666666,
42504852585a5a5c,0.9444444444444445,0.861111111111111,,1.0,0.9166666666666666,
425048525d5f585c,0.5026455026455026,0.4478578892371996,0.5,0.5111111111111111,0.5646258503401361,0.6666666666666666
425048525e5b515f,0.7376543209876543,0.6562173458725183,1.0,0.6055555555555555,0.9166666666666666,0.8333333333333334
425048525f585c59,0.6885361552028217,0.6744775339602926,1.0,0.6288888888888888,0.7731292517006804,0.5555555555555555
425048535c5e5958,0.7610229276895943,0.6360240334378265,1.0,0.6500000000000001,0.8664965986394558,0.7777777777777778
425048535e58505c,0.6168430335097002,0.4653082549634273,0.5,0.5455555555555556,0.6884353741496598,0.7222222222222222
42504854525f505d,0.7181657848324517,0.6655956112852666,1.0,0.7111111111111111,0.7302721088435372,0.8333333333333334
42504854585d5957,0.43692640692640694,0.36837236837236836,0.5,0.39927334570191714,0.47222222222222215,0.6666666666666666
42504854585d5b57,0.3958333333333333,0.3134057971014493,0.29166666666666663,0.34722222222222227,0.625,0.3055555555555555
42504854585e5157,0.5460714285714285,0.4838821892393321,0.5416666666666666,0.5701453308596166,0.5238095238095238,0.8636363636363636
42504854585e5d5b,0.7228070175438596,0.7455182072829131,1.0,0.7208333333333333,0.7194444444444444,0.3333333333333333
42504854595a595a,0.7316683316683317,0.6760489510489511,0.5,0.7292207792207792,0.7010204081632653,0.5
425048545c5f5f57,0.5181623931623931,0.4775070392029456,0.75,0.5648148148148148,0.5357142857142857,0.8333333333333334
425048545e5b5a5c,0.7792768959435626,0.8155956112852665,1.0,0.8166666666666667,0.746938775510204,0.7222222222222222
425048545f5f505b,0.7716049382716048,0.7842476489028212,0.8333333333333333,0.7888888888888889,0.75,0.5
42504855535b5956,0.7196649029982365,0.6923719958202719,0.3333333333333333,0.6433333333333333,0.7819727891156462,0.7222222222222222
42504855585c5d57,1.0,0.75,,1.0,1.0,
425048555a5a505a,0.778395061728395,0.7270898641588297,0.5,0.7344444444444445,0.8571428571428571,1.0
425048555e5f5156,0.6691107503607504,0.6920314253647587,1.0,0.6834415584415584,0.6797619047619047,0.8888888888888888
425048555f585b5f,0.7850877192982456,0.706140350877193,1.0,0.7045454545454546,0.8518518518518519,0.75
425048565a595e56,0.9083333333333334,0.8979437229437232,0.6666666666666666,0.8982683982683984,0.9285714285714286,0.9545454545454546
425048565a5b5958,0.5281746031746032,0.6405257936507937,0.6333333333333333,0.5768849206349206,0.48888888888888893,0.8
425048565c57515d,0.7963369963369963,0.7590097402597402,0.8333333333333333,0.8214285714285713,0.7289115646258503,0.6666666666666666
425048565f58595f,0.7770723104056436,0.6791013584117032,1.0,0.7422222222222221,0.786734693877551,0.5555555555555555
425048575256595d,0.4881593714927049,0.48634870876250197,0.5,0.4419786096256685,0.5378787878787878,0.625
4250485752565d5a,0.5,0.2,1.0,0.5,0.5,
4250485752565d5d,0.6722222222222222,0.5878787878787879,0.6666666666666666,0.6066666666666667,0.8333333333333334,0.5
42504857535e5c58,0.7425044091710757,0.7432340647857889,1.0,0.7111111111111109,0.7891156462585035,0.8888888888888888
42504857585c5a57,0.5300449550449551,0.37432983682983684,0.3333333333333333,0.39729437229437226,0.6465986394557823,0.611111111111111
425048575a595f5f,0.5833333333333334,0.8636363636363636,,0.75,0.0,1.0
425048575c5d505a,0.4290726817042606,0.447876726448155,0.25,0.5302380952380952,0.31363636363636366,0.3
425048575e5d585c,0.7903846153846156,0.7762175324675326,1.0,0.8035714285714286,0.8071428571428572,1.0
425048575e5d5b5f,0.7262820512820511,0.6588477366255143,1.0,0.7178571428571427,0.7500000000000001,0.7222222222222222
425048585a5c5a5a,0.6595238095238095,0.5736938349007314,1.0,0.6922222222222222,0.6136054421768707,0.5555555555555555
425048585b595e5f,0.45614035087719296,0.2871148459383754,1.0,0.24583333333333335,0.5583333333333332,0.0
425048585c565859,0.6940917107583774,0.6334639498432602,1.0,0.7166666666666667,0.7136054421768706,1.0
425048585d5c5857,0.8370370370370371,0.8261755485893416,1.0,0.8555555555555555,0.8404761904761905,0.8333333333333334
42504859525e5a5e,0.8586419753086423,0.831896551724138,0.5,0.8611111111111112,0.8761904761904763,1.0
42504859535f5a56,0.6174603174603173,0.5655956112852665,1.0,0.5155555555555555,0.7217687074829933,0.7222222222222222
425048595857585f,0.8067901234567901,0.7506792058516196,1.0,0.7944444444444445,0.8119047619047619,0.8333333333333334
425048595b575d57,0.9397707231040565,0.9595350052246604,1.0,0.9811111111111113,0.9040816326530613,1.0
425048595c5c5958,0.7842490842490845,0.7089826839826838,1.0,0.8047619047619048,0.7707482993197278,0.8888888888888888
425048595f585d5d,0.6916225749559083,0.6444357366771161,0.8333333333333333,0.6811111111111111,0.7231292517006801,0.7222222222222222
425048595f5c5b58,0.9166666666666666,0.9444444444444443,,0.9166666666666666,1.0,1.0
425049505b5a5959,0.6628747795414461,0.5265673981191221,1.0,0.6388888888888888,0.6653061224489797,0.3333333333333333
425049505e5a515c,0.7271604938271605,0.5840909090909091,0.5,0.6533333333333334,0.7619047619047619,0.4444444444444444
425049505f5d5058,0.8323260073260074,0.784875541125541,1.0,0.770238095238095,0.8945578231292517,0.8888888888888888
425049505f5d5a5c,0.6654320987654321,0.6302769070010449,1.0,0.6644444444444443,0.6785714285714285,0.8333333333333334
425049515a575158,0.5386243386243385,0.5095350052246603,0.3333333333333333,0.5244444444444444,0.572108843537415,0.611111111111111
425049515b57595d,0.6231040564373898,0.5530825496342737,1.0,0.5444444444444444,0.677891156462585,0.4444444444444444
425049515e5d505a,0.6333333333333333,0.5626893939393939,1.0,0.6142857142857142,0.7047619047619048,0.6666666666666666
42504952585c5f5d,0.8585714285714287,0.8211212121212123,0.5,0.8397435897435899,0.8962585034013605,1.0
4250495259565c5c,0.5848544973544975,0.5967171717171719,0.5,0.5656565656565656,0.5819727891156462,0.6666666666666666
425049525a59515c,0.7197530864197531,0.7179205851619644,1.0,0.7755555555555557,0.6523809523809525,0.4444444444444444
425049525c585a59,0.6533509700176368,0.6499216300940439,1.0,0.6122222222222222,0.6278911564625851,0.27777777777777773
425049525d5b5b5c,0.8545855379188714,0.7440438871473355,1.0,0.8166666666666667,0.9159863945578232,1.0
425049525d5c505d,0.8277777777777778,0.7170323928944619,0.3333333333333333,0.7011111111111111,0.9047619047619049,0.611111111111111
425049525f565f56,0.6498236331569665,0.5530303030303031,0.5,0.6233333333333333,0.6806122448979594,0.7777777777777778
425049525f5b5d57,0.5388888888888889,0.5694444444444445,0.0,0.7,0.4238095238095238,
425049535f5c5b59,0.8091710758377425,0.7233542319749217,1.0,0.7555555555555556,0.8462585034013606,0.7777777777777778
42504954525d5f5d,0.6085470085470086,0.5562269872211393,0.25,0.5925925925925927,0.6380952380952382,0.6666666666666666
42504954535b5858,0.7623931623931622,0.7360407190816548,1.0,0.7203703703703703,0.8047619047619047,0.75
42504954535b5c58,0.87991452991453,0.7532051282051283,1.0,0.8518518518518519,0.9,0.8333333333333334
425049555e565e58,0.6627865961199293,0.5893939393939394,0.8333333333333333,0.5266666666666667,0.7734693877551021,0.611111111111111
425049555e585b56,0.8,0.7692640692640693,1.0,0.7138888888888889,0.9037037037037037,0.8333333333333334
425049555f585c5a,0.95,0.9305555555555557,1.0,0.875,1.0,
425049565f56505d,0.7152557319223987,0.6509404388714735,1.0,0.7255555555555555,0.7448979591836735,1.0
4250495759585156,0.778395061728395,0.7580721003134796,1.0,0.7788888888888887,0.7857142857142856,0.8888888888888888
425049575a5c5e59,0.7094202898550724,0.7133333333333334,1.0,0.7916666666666667,0.6476190476190476,0.8333333333333333
425049575a5e5b56,0.9096736596736595,0.8917189132706373,1.0,0.8656565656565657,0.9743589743589745,1.0
425049575c595e5c,0.6276014109347443,0.4461598746081505,0.5,0.5322222222222223,0.7591836734693879,0.8888888888888888
425049575d575d57,0.75,0.625,,1.0,0.6666666666666666,
425049585a5a515a,0.5814814814814815,0.7601851851851852,1.0,0.6047619047619047,0.75,0.5
425049585d585a5e,0.662087912087912,0.7165637860082303,1.0,0.7142857142857143,0.6105442176870749,0.7777777777777778
425049585d5a5c58,0.8916225749559085,0.8477795193312435,1.0,0.8944444444444445,0.9040816326530612,1.0
425049585e5d505b,0.8440170940170941,0.8382236227824463,0.5,0.9288194444444445,0.7756410256410255,1.0
425049585f56505a,1.0,0.75,,1.0,1.0,
4250495958585a59,0.8394927536231884,0.8762500000000001,1.0,0.8474999999999999,0.8214285714285714,0.3333333333333333
425049595a59585e,0.8212522045855379,0.824503657262278,1.0,0.8033333333333335,0.8302721088435374,0.8333333333333334
425049595a5e505e,0.608966033966034,0.6128205128205126,1.0,0.6788961038961039,0.5710884353741496,0.7222222222222222
42514050585b505c,0.9629629629629629,0.8640625,1.0,0.9523809523809523,1.0,1.0
4251405152595056,0.37783446712018137,0.5333694083694084,0.5666666666666667,0.40747354497354493,0.45,0.4666666666666666
4251405658575a5b,0.7041666666666667,0.6703996983408748,0.9166666666666666,0.5802083333333333,0.9,0.8111111111111112
4251405658595f5c,0.7741666666666667,0.68612906701142,0.9166666666666666,0.6427083333333333,0.9666666666666668,0.7444444444444445
42514056585a585f,0.5908333333333333,0.7060708898944192,0.75,0.5635416666666666,0.7666666666666667,0.8111111111111112
42514056585b5e56,0.9475,0.8710461107519931,1.0,0.934375,0.9666666666666668,0.9444444444444445
42514056585e5856,0.6716666666666666,0.6962723550958845,0.875,0.5770833333333334,0.9,0.6333333333333333
42514056585e5d5b,0.355,0.4890433096315449,0.875,0.40625,0.4333333333333333,0.4555555555555555
42514056585e5e5b,0.915,0.9095776772247361,0.9166666666666666,0.89375,1.0,1.0
42514056585f505c,0.6758333333333333,0.6285660418013359,0.8333333333333334,0.5697916666666667,0.9333333333333332,0.8222222222222223
4251405659565c58,0.4713718820861678,0.5914965986394558,0.65,0.4943783068783069,0.31666666666666665,0.19999999999999998
4251405659575f58,0.8270975056689343,0.7134559884559886,0.9,0.7482804232804233,1.0,0.7999999999999999
425140565958505f,0.6184807256235828,0.5961038961038961,0.6833333333333333,0.5771164021164021,0.7833333333333333,0.688888888888889
4251405659585d5f,0.7375,0.5671245421245421,0.625,0.646875,0.7,0.7666666666666666
42514056595a595e,0.7159863945578231,0.7018398268398267,0.9333333333333332,0.6630952380952381,0.8666666666666666,0.688888888888889
42514056595b5156,0.11564625850340135,0.14935064935064937,0.26666666666666666,0.15714285714285714,0.13333333333333333,0.26666666666666666
42514056595b5f5d,0.5674603174603174,0.48639455782312924,0.5,0.4809523809523809,1.0,
42514056595c5f57,0.8370181405895691,0.7844155844155846,0.9333333333333332,0.776521164021164,1.0,0.8666666666666667
42514056595c5f5c,0.7276077097505669,0.7546485260770975,0.9,0.765542328042328,0.7,0.6
42514056595d505d,0.6141666666666666,0.6931857358327944,0.5833333333333333,0.6552083333333333,0.6,0.6444444444444445
42514056595e5e56,0.7266666666666667,0.7305429864253393,0.9166666666666666,0.6083333333333333,0.9333333333333332,0.7555555555555555
425140565b57595f,0.6866666666666666,0.7323206205559145,0.625,0.6708333333333333,0.7333333333333333,0.8333333333333334
425140565b595f5a,0.5558333333333334,0.7014813617754793,0.8333333333333334,0.6447916666666667,0.5333333333333333,0.4222222222222222
425140565b5a5859,0.6925,0.5800958845076493,0.625,0.590625,0.7666666666666667,0.8777777777777779
425140565c5f5057,0.8151927437641723,0.7356782106782106,0.8833333333333332,0.8232804232804233,0.7833333333333333,0.7555555555555555
425140565e565956,0.49518140589569154,0.5767316017316017,0.9333333333333332,0.5499338624338624,0.48333333333333334,0.6444444444444445
425140565e575d56,0.546485260770975,0.4924603174603174,0.95,0.46534391534391534,0.7166666666666667,0.48888888888888893
425140565e585b5e,0.473639455782313,0.4784271284271284,0.5166666666666666,0.46369047619047615,0.5666666666666667,0.7333333333333334
425140565e59585c,0.5643424036281179,0.5573593073593074,0.8333333333333333,0.519510582010582,0.7666666666666666,0.7999999999999999
425140565e5b5c57,0.5750661375661376,0.6503174603174603,0.8333333333333333,0.5234126984126983,0.7,0.7111111111111111
425140565e5b5c5b,0.3333333333333333,0.47121212121212114,0.0,0.3866666666666666,0.3333333333333333,0.4666666666666667
425140565e5c5f5c,0.6708333333333334,0.7016666666666667,0.3333333333333333,0.6383333333333334,0.8666666666666666,0.8222222222222223
425140565e5e5e5d,0.5209750566893424,0.626984126984127,1.0,0.5633597883597884,0.5333333333333333,0.6444444444444445
425140565f585e58,0.8147435897435897,0.7900793650793652,0.8333333333333333,0.8083333333333335,0.875,0.9333333333333332
425140565f5c5d57,0.9659863945578231,0.9482237339380197,0.9333333333333332,0.9186507936507936,1.0,0.8333333333333334
425140565f5e5f56,0.9750000000000001,0.8845238095238097,0.9333333333333332,0.9340909090909091,1.0,0.8666666666666667
425140565f5f5c5b,0.5691137566137566,0.6314682539682539,0.75,0.4996031746031746,0.825,0.6555555555555556
42514059595f5f5c,0.6449999999999999,0.5985671191553544,0.7916666666666666,0.48124999999999996,0.9666666666666668,0.7444444444444445
425140595e5c5958,0.8018518518518518,0.7562614468864469,1.0,0.7880952380952381,0.9,0.7666666666666666
425140595f565a57,0.630246913580247,0.6947712418300654,0.875,0.6881944444444444,0.625,0.4444444444444444
425140595f575958,0.4537981859410431,0.4506493506493507,0.7166666666666666,0.48498677248677247,0.43333333333333335,0.6222222222222222
425141545b5a5f5b,0.9107142857142857,0.8856060606060608,1.0,0.8791666666666668,1.0,0.9333333333333332
425141545d565d5d,0.5,0.6041666666666666,,0.5666666666666667,,0.8333333333333334
425141575956505f,0.5351473922902494,0.5599927849927849,0.5666666666666667,0.5521164021164021,0.6166666666666667,0.7555555555555555
4251415759565157,0.5215419501133787,0.5760015117157974,0.8833333333333332,0.6084656084656085,0.4,0.5333333333333333
4251415759565c59,0.7996031746031746,0.7492424242424242,1.0,0.7273148148148149,0.8666666666666667,0.6666666666666666
4251415759565e5b,0.8231292517006802,0.8073953823953824,0.6,0.8603174603174603,0.75,0.9333333333333332
4251415759575856,0.20833333333333334,0.48125,0.35,0.21875,0.4444444444444444,0.5
425141575957585e,0.6502267573696144,0.6776695526695526,0.9333333333333332,0.6308201058201057,0.7333333333333334,0.5777777777777778
